,date,temp,date2
1220,2022-12-09 11:50:00+00:00,2,2022-12-09T11:50:00
1221,2022-12-09 14:20:00+00:00,3,2022-12-09T14:20:00
1222,2022-12-09 15:20:00+00:00,1,2022-12-09T15:20:00
1223,2022-12-09 16:50:00+00:00,0,2022-12-09T16:50:00
1224,2022-12-09 17:20:00+00:00,0,2022-12-09T17:20:00
1225,2022-12-09 18:20:00+00:00,0,2022-12-09T18:20:00
1226,2022-12-09 19:20:00+00:00,1,2022-12-09T19:20:00
1227,2022-12-09 23:20:00+00:00,1,2022-12-09T23:20:00
1228,2022-12-10 03:20:00+00:00,1,2022-12-10T03:20:00
1229,2022-12-10 06:20:00+00:00,0,2022-12-10T06:20:00
1230,2022-12-10 12:20:00+00:00,3,2022-12-10T12:20:00
1231,2022-12-10 15:20:00+00:00,3,2022-12-10T15:20:00
1232,2022-12-10 16:50:00+00:00,2,2022-12-10T16:50:00
1233,2022-12-10 18:20:00+00:00,1,2022-12-10T18:20:00
1234,2022-12-10 23:20:00+00:00,0,2022-12-10T23:20:00
1235,2022-12-13 00:20:00+00:00,-1,2022-12-13T00:20:00
1236,2022-12-13 03:20:00+00:00,-1,2022-12-13T03:20:00
1237,2022-12-13 17:20:00+00:00,-1,2022-12-13T17:20:00
1238,2022-12-13 21:50:00+00:00,-2,2022-12-13T21:50:00
1239,2022-12-14 04:50:00+00:00,-3,2022-12-14T04:50:00
1240,2022-12-14 13:20:00+00:00,-3,2022-12-14T13:20:00
1241,2022-12-14 13:50:00+00:00,-2,2022-12-14T13:50:00
1242,2022-12-14 14:50:00+00:00,-2,2022-12-14T14:50:00
1243,2022-12-14 15:20:00+00:00,-2,2022-12-14T15:20:00
1244,2022-12-14 17:20:00+00:00,-3,2022-12-14T17:20:00
1245,2022-12-14 19:50:00+00:00,-2,2022-12-14T19:50:00
1246,2022-12-15 01:50:00+00:00,-4,2022-12-15T01:50:00
1247,2022-12-15 05:20:00+00:00,-5,2022-12-15T05:20:00
1248,2022-12-16 02:20:00+00:00,-2,2022-12-16T02:20:00
1249,2022-12-16 03:20:00+00:00,-3,2022-12-16T03:20:00
1250,2022-12-16 05:50:00+00:00,-3,2022-12-16T05:50:00
1251,2022-12-16 07:20:00+00:00,-3,2022-12-16T07:20:00
1252,2022-12-16 11:20:00+00:00,3,2022-12-16T11:20:00
1253,2022-12-16 17:50:00+00:00,-1,2022-12-16T17:50:00
1254,2022-12-16 19:50:00+00:00,0,2022-12-16T19:50:00
1255,2022-12-16 22:50:00+00:00,1,2022-12-16T22:50:00
1256,2022-12-18 02:20:00+00:00,0,2022-12-18T02:20:00
1257,2022-12-18 09:50:00+00:00,2,2022-12-18T09:50:00
1258,2022-12-18 11:20:00+00:00,2,2022-12-18T11:20:00
1259,2022-12-18 12:50:00+00:00,4,2022-12-18T12:50:00
1260,2022-12-18 15:20:00+00:00,8,2022-12-18T15:20:00
1261,2022-12-18 16:50:00+00:00,9,2022-12-18T16:50:00
1262,2022-12-18 21:50:00+00:00,11,2022-12-18T21:50:00
1263,2022-12-18 22:20:00+00:00,11,2022-12-18T22:20:00
1264,2022-12-17 03:20:00+00:00,3,2022-12-17T03:20:00
1265,2022-12-17 05:50:00+00:00,3,2022-12-17T05:50:00
1266,2022-12-17 06:20:00+00:00,3,2022-12-17T06:20:00
1267,2022-12-17 13:50:00+00:00,5,2022-12-17T13:50:00
1268,2022-12-17 16:50:00+00:00,4,2022-12-17T16:50:00
1269,2022-12-17 18:50:00+00:00,2,2022-12-17T18:50:00
1270,2022-12-17 21:20:00+00:00,0,2022-12-17T21:20:00
1271,2022-12-20 12:20:00+00:00,9,2022-12-20T12:20:00
1272,2022-12-20 19:20:00+00:00,6,2022-12-20T19:20:00
1273,2022-12-20 23:20:00+00:00,7,2022-12-20T23:20:00
1274,2022-12-21 00:20:00+00:00,8,2022-12-21T00:20:00
1275,2022-12-21 03:50:00+00:00,8,2022-12-21T03:50:00
1276,2022-12-21 09:50:00+00:00,8,2022-12-21T09:50:00
1277,2022-12-21 10:20:00+00:00,8,2022-12-21T10:20:00
1278,2022-12-21 10:50:00+00:00,9,2022-12-21T10:50:00
1279,2022-12-21 12:50:00+00:00,9,2022-12-21T12:50:00
1280,2022-12-21 14:20:00+00:00,9,2022-12-21T14:20:00
1281,2022-12-21 14:50:00+00:00,9,2022-12-21T14:50:00
1282,2022-12-21 16:50:00+00:00,8,2022-12-21T16:50:00
1283,2022-12-21 18:50:00+00:00,6,2022-12-21T18:50:00
1284,2022-12-21 19:20:00+00:00,7,2022-12-21T19:20:00
1285,2022-12-21 23:20:00+00:00,7,2022-12-21T23:20:00
1286,2022-12-22 00:20:00+00:00,7,2022-12-22T00:20:00
1287,2022-12-22 05:20:00+00:00,7,2022-12-22T05:20:00
1288,2022-12-22 06:20:00+00:00,8,2022-12-22T06:20:00
1289,2022-12-22 10:50:00+00:00,9,2022-12-22T10:50:00
1290,2022-12-22 11:50:00+00:00,10,2022-12-22T11:50:00
1291,2022-12-22 18:50:00+00:00,9,2022-12-22T18:50:00
1292,2022-12-22 22:20:00+00:00,8,2022-12-22T22:20:00
1293,2022-12-19 00:20:00+00:00,12,2022-12-19T00:20:00
1294,2022-12-19 01:50:00+00:00,12,2022-12-19T01:50:00
1295,2022-12-19 10:50:00+00:00,12,2022-12-19T10:50:00
1296,2022-12-19 13:50:00+00:00,12,2022-12-19T13:50:00
1297,2022-12-19 16:20:00+00:00,12,2022-12-19T16:20:00
1298,2022-12-19 17:20:00+00:00,12,2022-12-19T17:20:00
1299,2022-12-19 19:20:00+00:00,12,2022-12-19T19:20:00
1300,2022-12-19 20:50:00+00:00,12,2022-12-19T20:50:00
1301,2022-12-26 02:20:00+00:00,6,2022-12-26T02:20:00
1302,2022-12-26 03:20:00+00:00,5,2022-12-26T03:20:00
1303,2022-12-26 11:20:00+00:00,5,2022-12-26T11:20:00
1304,2022-12-26 14:50:00+00:00,5,2022-12-26T14:50:00
1305,2022-12-26 15:20:00+00:00,5,2022-12-26T15:20:00
1306,2022-12-26 16:50:00+00:00,5,2022-12-26T16:50:00
1307,2022-12-26 22:20:00+00:00,5,2022-12-26T22:20:00
1308,2022-12-27 10:50:00+00:00,8,2022-12-27T10:50:00
1309,2022-12-27 13:20:00+00:00,8,2022-12-27T13:20:00
1310,2022-12-27 13:50:00+00:00,8,2022-12-27T13:50:00
1311,2022-12-27 15:50:00+00:00,8,2022-12-27T15:50:00
1312,2022-12-27 18:50:00+00:00,8,2022-12-27T18:50:00
1313,2022-12-28 05:20:00+00:00,10,2022-12-28T05:20:00
1314,2022-12-28 15:50:00+00:00,10,2022-12-28T15:50:00
1315,2022-12-28 23:20:00+00:00,8,2022-12-28T23:20:00
1316,2022-12-05 01:20:00+00:00,3,2022-12-05T01:20:00
1317,2022-12-05 09:20:00+00:00,4,2022-12-05T09:20:00
1318,2022-12-05 14:20:00+00:00,6,2022-12-05T14:20:00
1319,2022-12-05 14:50:00+00:00,6,2022-12-05T14:50:00
1320,2022-12-05 18:20:00+00:00,6,2022-12-05T18:20:00
1321,2022-12-05 19:50:00+00:00,6,2022-12-05T19:50:00
1322,2022-12-08 01:50:00+00:00,0,2022-12-08T01:50:00
1323,2022-12-08 03:20:00+00:00,-1,2022-12-08T03:20:00
1324,2022-12-08 05:50:00+00:00,0,2022-12-08T05:50:00
1325,2022-12-08 08:20:00+00:00,0,2022-12-08T08:20:00
1326,2022-12-08 08:50:00+00:00,0,2022-12-08T08:50:00
1327,2022-12-08 10:20:00+00:00,2,2022-12-08T10:20:00
1328,2022-12-08 19:20:00+00:00,0,2022-12-08T19:20:00
1329,2022-12-09 00:50:00+00:00,-2,2022-12-09T00:50:00
1330,2022-12-09 16:20:00+00:00,0,2022-12-09T16:20:00
1331,2022-12-09 21:50:00+00:00,0,2022-12-09T21:50:00
1332,2022-12-01 03:20:00+00:00,1,2022-12-01T03:20:00
1333,2022-12-01 04:20:00+00:00,1,2022-12-01T04:20:00
1334,2022-12-01 15:20:00+00:00,4,2022-12-01T15:20:00
1335,2022-12-01 18:20:00+00:00,3,2022-12-01T18:20:00
1336,2022-12-01 18:50:00+00:00,3,2022-12-01T18:50:00
1337,2022-12-02 01:20:00+00:00,0,2022-12-02T01:20:00
1338,2022-12-02 13:50:00+00:00,3,2022-12-02T13:50:00
1339,2022-12-02 16:50:00+00:00,3,2022-12-02T16:50:00
1340,2022-12-02 19:20:00+00:00,4,2022-12-02T19:20:00
1341,2022-12-02 21:20:00+00:00,4,2022-12-02T21:20:00
1342,2022-12-02 22:20:00+00:00,4,2022-12-02T22:20:00
1343,2022-12-03 00:20:00+00:00,4,2022-12-03T00:20:00
1344,2022-12-03 09:50:00+00:00,4,2022-12-03T09:50:00
1345,2022-12-03 14:20:00+00:00,5,2022-12-03T14:20:00
1346,2022-12-03 18:20:00+00:00,4,2022-12-03T18:20:00
1347,2022-12-03 20:50:00+00:00,4,2022-12-03T20:50:00
1348,2022-12-03 23:50:00+00:00,3,2022-12-03T23:50:00
1349,2022-12-04 00:50:00+00:00,3,2022-12-04T00:50:00
1350,2022-12-04 04:20:00+00:00,2,2022-12-04T04:20:00
1351,2022-12-04 05:20:00+00:00,2,2022-12-04T05:20:00
1352,2022-12-04 10:20:00+00:00,2,2022-12-04T10:20:00
1353,2022-12-04 11:20:00+00:00,2,2022-12-04T11:20:00
1354,2022-12-04 11:50:00+00:00,3,2022-12-04T11:50:00
1355,2022-12-04 15:20:00+00:00,3,2022-12-04T15:20:00
1356,2022-12-06 03:50:00+00:00,4,2022-12-06T03:50:00
1357,2022-12-06 05:20:00+00:00,4,2022-12-06T05:20:00
1358,2022-12-06 10:20:00+00:00,4,2022-12-06T10:20:00
1359,2022-12-06 11:50:00+00:00,4,2022-12-06T11:50:00
1360,2022-12-06 14:50:00+00:00,4,2022-12-06T14:50:00
1361,2022-12-06 18:50:00+00:00,4,2022-12-06T18:50:00
1362,2022-12-10 09:50:00+00:00,1,2022-12-10T09:50:00
1363,2022-12-10 10:20:00+00:00,1,2022-12-10T10:20:00
1364,2022-12-10 22:20:00+00:00,1,2022-12-10T22:20:00
1365,2022-12-11 02:20:00+00:00,-1,2022-12-11T02:20:00
1366,2022-12-11 05:50:00+00:00,0,2022-12-11T05:50:00
1367,2022-12-11 06:20:00+00:00,0,2022-12-11T06:20:00
1368,2022-12-11 10:50:00+00:00,-1,2022-12-11T10:50:00
1369,2022-12-11 20:20:00+00:00,0,2022-12-11T20:20:00
1370,2022-12-11 20:50:00+00:00,0,2022-12-11T20:50:00
1371,2022-12-11 23:20:00+00:00,0,2022-12-11T23:20:00
1372,2022-12-15 12:20:00+00:00,0,2022-12-15T12:20:00
1373,2022-12-15 12:50:00+00:00,0,2022-12-15T12:50:00
1374,2022-12-15 17:50:00+00:00,-1,2022-12-15T17:50:00
1375,2022-12-16 01:50:00+00:00,-3,2022-12-16T01:50:00
1376,2022-12-16 04:50:00+00:00,-3,2022-12-16T04:50:00
1377,2022-12-16 08:50:00+00:00,-1,2022-12-16T08:50:00
1378,2022-12-16 13:20:00+00:00,3,2022-12-16T13:20:00
1379,2022-12-16 14:50:00+00:00,3,2022-12-16T14:50:00
1380,2022-12-16 16:20:00+00:00,0,2022-12-16T16:20:00
1381,2022-12-16 23:20:00+00:00,2,2022-12-16T23:20:00
1382,2022-12-17 14:50:00+00:00,5,2022-12-17T14:50:00
1383,2022-12-17 17:20:00+00:00,4,2022-12-17T17:20:00
1384,2022-12-17 17:50:00+00:00,4,2022-12-17T17:50:00
1385,2022-12-17 18:20:00+00:00,3,2022-12-17T18:20:00
1386,2022-12-17 23:50:00+00:00,1,2022-12-17T23:50:00
1387,2022-12-18 05:50:00+00:00,1,2022-12-18T05:50:00
1388,2022-12-18 12:20:00+00:00,3,2022-12-18T12:20:00
1389,2022-12-18 14:50:00+00:00,8,2022-12-18T14:50:00
1390,2022-12-18 18:20:00+00:00,10,2022-12-18T18:20:00
1391,2022-12-14 00:50:00+00:00,-2,2022-12-14T00:50:00
1392,2022-12-14 04:20:00+00:00,-3,2022-12-14T04:20:00
1393,2022-12-14 09:20:00+00:00,-3,2022-12-14T09:20:00
1394,2022-12-14 09:50:00+00:00,-3,2022-12-14T09:50:00
1395,2022-12-14 17:50:00+00:00,-3,2022-12-14T17:50:00
1396,2022-12-14 18:50:00+00:00,-2,2022-12-14T18:50:00
1397,2022-12-14 22:50:00+00:00,-3,2022-12-14T22:50:00
1398,2022-12-13 00:50:00+00:00,-1,2022-12-13T00:50:00
1399,2022-12-13 01:50:00+00:00,-1,2022-12-13T01:50:00
1400,2022-12-13 02:20:00+00:00,-1,2022-12-13T02:20:00
1401,2022-12-13 04:50:00+00:00,-2,2022-12-13T04:50:00
1402,2022-12-13 07:20:00+00:00,-2,2022-12-13T07:20:00
1403,2022-12-13 08:50:00+00:00,-2,2022-12-13T08:50:00
1404,2022-12-13 16:20:00+00:00,-1,2022-12-13T16:20:00
1405,2022-12-13 18:20:00+00:00,-1,2022-12-13T18:20:00
1406,2022-12-13 19:20:00+00:00,-1,2022-12-13T19:20:00
1407,2022-12-12 03:20:00+00:00,-1,2022-12-12T03:20:00
1408,2022-12-12 03:50:00+00:00,-1,2022-12-12T03:50:00
1409,2022-12-12 04:50:00+00:00,-1,2022-12-12T04:50:00
1410,2022-12-12 10:50:00+00:00,-2,2022-12-12T10:50:00
1411,2022-12-12 16:50:00+00:00,-2,2022-12-12T16:50:00
1412,2022-12-12 18:20:00+00:00,-2,2022-12-12T18:20:00
1413,2022-12-07 00:20:00+00:00,2,2022-12-07T00:20:00
1414,2022-12-07 00:50:00+00:00,2,2022-12-07T00:50:00
1415,2022-12-07 04:20:00+00:00,1,2022-12-07T04:20:00
1416,2022-12-07 05:20:00+00:00,1,2022-12-07T05:20:00
1417,2022-12-07 06:50:00+00:00,1,2022-12-07T06:50:00
1418,2022-12-07 07:50:00+00:00,0,2022-12-07T07:50:00
1419,2022-12-07 16:20:00+00:00,2,2022-12-07T16:20:00
1420,2022-12-07 22:50:00+00:00,1,2022-12-07T22:50:00
1421,2022-12-19 03:50:00+00:00,12,2022-12-19T03:50:00
1422,2022-12-19 05:50:00+00:00,12,2022-12-19T05:50:00
1423,2022-12-19 08:50:00+00:00,12,2022-12-19T08:50:00
1424,2022-12-19 14:50:00+00:00,12,2022-12-19T14:50:00
1425,2022-12-19 22:20:00+00:00,12,2022-12-19T22:20:00
1426,2022-12-23 00:20:00+00:00,8,2022-12-23T00:20:00
1427,2022-12-23 14:50:00+00:00,10,2022-12-23T14:50:00
1428,2022-12-23 18:20:00+00:00,9,2022-12-23T18:20:00
1429,2022-12-20 08:50:00+00:00,6,2022-12-20T08:50:00
1430,2022-12-20 10:20:00+00:00,8,2022-12-20T10:20:00
1431,2022-12-20 11:20:00+00:00,8,2022-12-20T11:20:00
1432,2022-12-20 17:20:00+00:00,7,2022-12-20T17:20:00
1433,2022-12-20 19:50:00+00:00,6,2022-12-20T19:50:00
1434,2022-12-20 22:20:00+00:00,7,2022-12-20T22:20:00
1435,2022-12-21 02:50:00+00:00,8,2022-12-21T02:50:00
1436,2022-12-21 03:20:00+00:00,8,2022-12-21T03:20:00
1437,2022-12-21 11:20:00+00:00,9,2022-12-21T11:20:00
1438,2022-12-21 13:50:00+00:00,9,2022-12-21T13:50:00
1439,2022-12-21 20:50:00+00:00,6,2022-12-21T20:50:00
1440,2022-12-22 03:20:00+00:00,5,2022-12-22T03:20:00
1441,2022-12-22 03:50:00+00:00,5,2022-12-22T03:50:00
1442,2022-12-22 07:50:00+00:00,9,2022-12-22T07:50:00
1443,2022-12-22 12:20:00+00:00,10,2022-12-22T12:20:00
1444,2022-12-22 21:50:00+00:00,8,2022-12-22T21:50:00
1445,2022-12-22 23:50:00+00:00,7,2022-12-22T23:50:00
1446,2022-12-24 03:20:00+00:00,8,2022-12-24T03:20:00
1447,2022-12-24 06:20:00+00:00,7,2022-12-24T06:20:00
1448,2022-12-24 07:50:00+00:00,6,2022-12-24T07:50:00
1449,2022-12-24 15:20:00+00:00,10,2022-12-24T15:20:00
1450,2022-12-24 22:20:00+00:00,9,2022-12-24T22:20:00
1451,2022-12-25 01:20:00+00:00,10,2022-12-25T01:20:00
1452,2022-12-25 07:50:00+00:00,10,2022-12-25T07:50:00
1453,2022-12-25 17:20:00+00:00,9,2022-12-25T17:20:00
1454,2022-12-25 20:50:00+00:00,8,2022-12-25T20:50:00
1455,2022-12-26 04:50:00+00:00,4,2022-12-26T04:50:00
1456,2022-12-26 06:50:00+00:00,4,2022-12-26T06:50:00
1457,2022-12-26 07:20:00+00:00,4,2022-12-26T07:20:00
1458,2022-12-26 10:20:00+00:00,5,2022-12-26T10:20:00
1459,2022-12-26 16:20:00+00:00,5,2022-12-26T16:20:00
1460,2022-12-26 17:20:00+00:00,5,2022-12-26T17:20:00
1461,2022-12-26 23:50:00+00:00,4,2022-12-26T23:50:00
1462,2022-12-30 02:20:00+00:00,8,2022-12-30T02:20:00
1463,2022-12-30 02:50:00+00:00,8,2022-12-30T02:50:00
1464,2022-12-30 11:20:00+00:00,11,2022-12-30T11:20:00
1465,2022-12-30 19:20:00+00:00,9,2022-12-30T19:20:00
1466,2022-12-30 22:20:00+00:00,9,2022-12-30T22:20:00
1467,2022-12-31 06:20:00+00:00,12,2022-12-31T06:20:00
1468,2022-12-31 06:50:00+00:00,12,2022-12-31T06:50:00
1469,2022-12-31 10:50:00+00:00,11,2022-12-31T10:50:00
1470,2022-12-31 19:20:00+00:00,10,2022-12-31T19:20:00
1471,2022-12-28 12:20:00+00:00,10,2022-12-28T12:20:00
1472,2022-12-28 20:20:00+00:00,9,2022-12-28T20:20:00
1473,2022-12-28 22:50:00+00:00,8,2022-12-28T22:50:00
1474,2022-12-27 01:20:00+00:00,4,2022-12-27T01:20:00
1475,2022-12-27 02:20:00+00:00,4,2022-12-27T02:20:00
1476,2022-12-27 09:50:00+00:00,7,2022-12-27T09:50:00
1477,2022-12-27 11:20:00+00:00,8,2022-12-27T11:20:00
1478,2022-12-27 15:20:00+00:00,8,2022-12-27T15:20:00
1479,2022-12-27 22:20:00+00:00,10,2022-12-27T22:20:00
1480,2022-12-27 23:20:00+00:00,9,2022-12-27T23:20:00
1481,2022-12-29 03:20:00+00:00,7,2022-12-29T03:20:00
1482,2022-12-29 04:20:00+00:00,7,2022-12-29T04:20:00
1483,2022-12-29 04:50:00+00:00,7,2022-12-29T04:50:00
1484,2022-12-29 06:20:00+00:00,7,2022-12-29T06:20:00
1485,2022-12-29 06:50:00+00:00,7,2022-12-29T06:50:00
1486,2022-12-29 18:20:00+00:00,6,2022-12-29T18:20:00
